Wave_Grp_ID,Wave_Grp_Index,Wave_Grp_Delay,Wave_Grp_Pattern,Wave_Grp_Mob_Delay_1,Wave_Grp_Spawn_1,Wave_Grp_Mob_ID_1,Wave_Grp_Mob_Lv_1,Wave_Grp_Mob_Value_1,Wave_Grp_Mob_Delay_2,Wave_Grp_Spawn_2,Wave_Grp_Mob_ID_2,Wave_Grp_Mob_Lv_2,Wave_Grp_Mob_Value_2,Wave_Grp_Mob_Delay_3,Wave_Grp_Spawn_3,Wave_Grp_Mob_ID_3,Wave_Grp_Mob_Lv_3,Wave_Grp_Mob_Value_3,Wave_Grp_Mob_Delay_4,Wave_Grp_Spawn_4,Wave_Grp_Mob_ID_4,Wave_Grp_Mob_Lv_4,Wave_Grp_Mob_Value_4,Wave_Grp_Mob_Delay_5,Wave_Grp_Spawn_5,Wave_Grp_Mob_ID_5,Wave_Grp_Mob_Lv_5,Wave_Grp_Mob_Value_5
63,7,1,0,25,8,20007,23,3,,,,,,,,,,,,,,,,,,,,
63,8,1,0,9,1,20046,23,4,,,,,,,,,,,,,,,,,,,,
63,9,1,0,19,2,20007,23,3,,,,,,,,,,,,,,,,,,,,
63,10,1,0,11,3,20046,23,3,,,,,,,,,,,,,,,,,,,,
63,11,1,0,15,4,20007,23,3,,,,,,,,,,,,,,,,,,,,
63,12,1,0,13,5,20046,23,3,,,,,,,,,,,,,,,,,,,,
63,13,1,0,27,7,20007,23,3,,,,,,,,,,,,,,,,,,,,
63,14,1,0,17,8,20046,23,3,,,,,,,,,,,,,,,,,,,,
64,1,1,0,3,5,20007,24,3,10,4,20008,24,2,,,,,,,,,,,,,,,
64,2,1,0,5,8,20046,24,3,15,6,20009,24,2,,,,,,,,,,,,,,,
64,3,1,0,7,4,20047,24,3,20,7,20008,24,1,,,,,,,,,,,,,,,
64,4,1,0,4,7,20007,24,3,25,5,20009,24,1,,,,,,,,,,,,,,,
64,5,1,0,6,6,20046,24,3,25,8,20008,24,1,,,,,,,,,,,,,,,
64,6,1,0,8,9,20047,24,3,17,4,20009,24,1,,,,,,,,,,,,,,,
64,7,1,0,10,4,20007,24,3,22,6,20008,24,1,,,,,,,,,,,,,,,
64,8,1,0,22,9,20046,24,3,28,7,20009,24,1,,,,,,,,,,,,,,,
64,9,1,0,26,7,20007,24,3,,,,,,,,,,,,,,,,,,,,
64,10,1,0,16,6,20046,24,3,,,,,,,,,,,,,,,,,,,,
64,11,1,0,24,4,20007,24,3,,,,,,,,,,,,,,,,,,,,
64,12,1,0,12,9,20046,24,3,,,,,,,,,,,,,,,,,,,,
64,13,1,0,16,6,20007,24,3,,,,,,,,,,,,,,,,,,,,
64,14,1,0,20,7,20046,24,2,,,,,,,,,,,,,,,,,,,,
64,15,1,0,14,8,20047,24,2,,,,,,,,,,,,,,,,,,,,
64,16,1,0,18,5,20007,24,2,,,,,,,,,,,,,,,,,,,,
65,1,1,0,1,2,30003,24,1,,,,,,,,,,,,,,,,,,,,
66,1,1,0,9,1,20007,25,3,16,7,20008,25,2,,,,,,,,,,,,,,,
66,2,1,0,3,2,20046,25,3,14,4,20009,25,2,,,,,,,,,,,,,,,
66,3,1,0,14,3,20047,25,3,18,6,20008,25,2,,,,,,,,,,,,,,,
66,4,1,0,10,4,20007,25,3,24,9,20009,25,2,,,,,,,,,,,,,,,
66,5,1,0,4,5,20046,25,3,10,10,20008,25,2,,,,,,,,,,,,,,,
66,6,1,0,15,6,20030,25,3,19,3,20009,25,2,,,,,,,,,,,,,,,
66,7,1,0,20,7,20007,25,3,20,4,20031,25,2,,,,,,,,,,,,,,,
66,8,1,0,22,8,20046,25,3,30,6,20032,25,2,,,,,,,,,,,,,,,
66,9,1,0,5,9,20007,25,3,35,7,20008,25,2,,,,,,,,,,,,,,,
66,10,1,0,16,10,20030,25,3,40,11,20009,25,2,,,,,,,,,,,,,,,
66,11,1,0,25,11,20007,25,3,,,,,,,,,,,,,,,,,,,,
66,12,1,0,21,12,20030,25,3,,,,,,,,,,,,,,,,,,,,
67,1,1,0,18,1,20007,25,2,10,8,20008,25,1,,,,,,,,,,,,,,,
67,2,1,0,6,2,20046,25,2,12,2,20009,25,1,,,,,,,,,,,,,,,
67,3,1,0,28,3,20047,25,2,14,3,20008,25,1,,,,,,,,,,,,,,,
67,4,1,0,20,4,20007,25,2,16,7,20009,25,1,,,,,,,,,,,,,,,
67,5,1,0,8,5,20046,25,2,18,2,20008,25,1,,,,,,,,,,,,,,,
67,6,1,0,30,6,20030,25,2,20,3,20009,25,1,,,,,,,,,,,,,,,
67,7,1,0,40,7,20007,25,1,22,6,20031,25,1,,,,,,,,,,,,,,,
67,8,1,0,44,8,20046,25,1,24,1,20032,25,1,,,,,,,,,,,,,,,
67,9,1,0,10,9,20007,25,2,26,11,20008,25,1,,,,,,,,,,,,,,,
67,10,1,0,32,10,20030,25,2,28,9,20009,25,1,,,,,,,,,,,,,,,
67,11,1,0,50,11,20007,25,1,30,12,20010,25,1,,,,,,,,,,,,,,,
67,12,1,0,42,12,20030,25,2,32,4,20048,25,1,,,,,,,,,,,,,,,
67,13,1,0,52,1,20007,25,1,34,10,20008,25,1,,,,,,,,,,,,,,,
67,14,1,0,34,2,20046,25,2,36,5,20009,25,1,,,,,,,,,,,,,,,
67,15,1,0,12,3,20047,25,2,38,1,20010,25,1,,,,,,,,,,,,,,,
67,16,1,0,22,4,20007,25,2,,,,,,,,,,,,,,,,,,,,
67,17,1,0,46,5,20046,25,1,,,,,,,,,,,,,,,,,,,,
67,18,1,0,36,6,20047,25,2,,,,,,,,,,,,,,,,,,,,
67,19,1,0,24,7,20007,25,2,,,,,,,,,,,,,,,,,,,,
67,20,1,0,14,8,20046,25,2,,,,,,,,,,,,,,,,,,,,
67,21,1,0,38,9,20007,25,1,,,,,,,,,,,,,,,,,,,,
67,22,1,0,48,10,20007,25,1,,,,,,,,,,,,,,,,,,,,
67,23,1,0,16,11,20046,25,2,,,,,,,,,,,,,,,,,,,,
67,24,1,0,26,12,20047,25,2,,,,,,,,,,,,,,,,,,,,
68,1,1,0,3,1,20007,26,2,30,1,20008,26,1,,,,,,,,,,,,,,,
68,2,1,0,3,2,20046,26,2,30,2,20009,26,1,,,,,,,,,,,,,,,
68,3,1,0,3,3,20047,26,2,30,3,20008,26,1,,,,,,,,,,,,,,,
68,4,1,0,3,4,20007,26,2,30,4,20009,26,1,,,,,,,,,,,,,,,
68,5,1,0,3,5,20046,26,2,30,5,20008,26,1,,,,,,,,,,,,,,,
68,6,1,0,3,6,20030,26,2,30,6,20009,26,1,,,,,,,,,,,,,,,
68,7,1,0,3,7,20007,26,2,30,7,20031,26,1,,,,,,,,,,,,,,,
68,8,1,0,3,8,20046,26,2,30,8,20032,26,1,,,,,,,,,,,,,,,
68,9,1,0,3,9,20007,26,2,30,9,20008,26,1,,,,,,,,,,,,,,,
68,10,1,0,3,10,20030,26,2,30,10,20009,26,1,,,,,,,,,,,,,,,
68,11,1,0,3,11,20007,26,2,30,11,20010,26,1,,,,,,,,,,,,,,,
68,12,1,0,3,12,20030,26,2,30,12,20048,26,1,,,,,,,,,,,,,,,
68,13,1,0,9,1,20007,26,2,10,4,20008,26,1,,,,,,,,,,,,,,,
68,14,1,0,8,3,20046,26,2,15,6,20009,26,1,,,,,,,,,,,,,,,
68,15,1,0,7,4,20047,26,2,20,7,20010,26,1,,,,,,,,,,,,,,,
68,16,1,0,16,6,20007,26,2,25,9,20048,26,1,,,,,,,,,,,,,,,
68,17,1,0,12,7,20046,26,2,,,,,,,,,,,,,,,,,,,,
68,18,1,0,18,9,20047,26,2,,,,,,,,,,,,,,,,,,,,
68,19,1,0,14,10,20007,26,2,,,,,,,,,,,,,,,,,,,,
68,20,1,0,11,12,20046,26,2,,,,,,,,,,,,,,,,,,,,
69,1,3,0,1,1,20007,27,2,20,4,20008,27,2,,,,,,,,,,,,,,,
69,2,3,0,2,2,20046,27,2,30,6,20009,27,2,,,,,,,,,,,,,,,
69,3,3,0,3,3,20047,27,2,35,7,20008,27,1,,,,,,,,,,,,,,,
69,4,3,0,4,7,20007,27,2,40,9,20009,27,1,,,,,,,,,,,,,,,
69,5,3,0,5,8,20046,27,2,10,2,20008,27,1,,,,,,,,,,,,,,,
69,6,3,0,6,9,20030,27,2,15,11,20009,27,1,,,,,,,,,,,,,,,
69,7,3,0,7,12,20007,27,2,,,,,,,,,,,,,,,,,,,,
69,8,3,0,8,11,20046,27,2,,,,,,,,,,,,,,,,,,,,
69,9,3,0,9,10,20007,27,2,,,,,,,,,,,,,,,,,,,,
69,10,3,0,10,6,20030,27,2,,,,,,,,,,,,,,,,,,,,
69,11,3,0,11,5,20007,27,2,,,,,,,,,,,,,,,,,,,,
69,12,3,0,12,4,20030,27,2,,,,,,,,,,,,,,,,,,,,
69,13,25,0,1,1,20007,27,2,,,,,,,,,,,,,,,,,,,,
69,14,25,0,2,2,20046,27,2,,,,,,,,,,,,,,,,,,,,
69,15,25,0,3,3,20047,27,2,,,,,,,,,,,,,,,,,,,,
69,16,25,0,4,7,20007,27,2,,,,,,,,,,,,,,,,,,,,
69,17,25,0,5,8,20046,27,2,,,,,,,,,,,,,,,,,,,,
69,18,25,0,6,9,20047,27,2,,,,,,,,,,,,,,,,,,,,
69,19,25,0,7,12,20007,27,2,,,,,,,,,,,,,,,,,,,,
69,20,25,0,8,11,20046,27,2,,,,,,,,,,,,,,,,,,,,
69,21,25,0,9,10,20007,27,2,,,,,,,,,,,,,,,,,,,,
69,22,25,0,10,6,20007,27,2,,,,,,,,,,,,,,,,,,,,
69,23,25,0,11,5,20046,27,2,,,,,,,,,,,,,,,,,,,,
69,24,25,0,12,4,20047,27,2,,,,,,,,,,,,,,,,,,,,
70,1,1,0,9,1,20007,27,2,16,7,20008,27,2,,,,,,,,,,,,,,,
70,2,1,0,3,2,20007,27,2,14,4,20009,27,2,,,,,,,,,,,,,,,
70,3,1,0,14,3,20007,27,2,18,6,20007,27,2,,,,,,,,,,,,,,,
70,4,1,0,10,4,20007,27,2,24,9,20007,27,2,,,,,,,,,,,,,,,
70,5,1,0,4,5,20007,27,2,10,10,20010,27,2,,,,,,,,,,,,,,,
70,6,1,0,15,6,20007,27,2,19,3,20007,27,1,,,,,,,,,,,,,,,
70,7,1,0,20,7,20007,27,2,20,4,20008,27,1,,,,,,,,,,,,,,,
70,8,1,0,22,8,20007,27,1,30,6,20010,27,1,,,,,,,,,,,,,,,
70,9,1,0,5,9,20007,27,2,35,7,20009,27,1,,,,,,,,,,,,,,,
70,10,1,0,16,10,20007,27,2,40,11,20007,27,1,,,,,,,,,,,,,,,
70,11,1,0,25,11,20007,27,1,90,2,30003,27,1,,,,,,,,,,,,,,,
70,12,1,0,21,12,20007,27,2,,,,,,,,,,,,,,,,,,,,
70,13,1,0,26,1,20007,27,1,,,,,,,,,,,,,,,,,,,,
70,14,1,0,17,2,20007,27,2,,,,,,,,,,,,,,,,,,,,
70,15,1,0,6,3,20007,27,2,,,,,,,,,,,,,,,,,,,,
70,16,1,0,11,4,20007,27,2,,,,,,,,,,,,,,,,,,,,
70,17,1,0,23,5,20007,27,1,,,,,,,,,,,,,,,,,,,,
70,18,1,0,18,6,20007,27,2,,,,,,,,,,,,,,,,,,,,
70,19,1,0,12,7,20007,27,2,,,,,,,,,,,,,,,,,,,,
70,20,1,0,7,8,20007,27,2,,,,,,,,,,,,,,,,,,,,
70,21,1,0,19,9,20007,27,2,,,,,,,,,,,,,,,,,,,,
70,22,1,0,24,10,20007,27,1,,,,,,,,,,,,,,,,,,,,
70,23,1,0,8,11,20007,27,1,,,,,,,,,,,,,,,,,,,,
70,24,1,0,13,12,20007,27,1,,,,,,,,,,,,,,,,,,,,
71,1,1,0,14,1,20049,28,4,10,4,20050,28,2,,,,,,,,,,,,,,,
71,2,1,0,4,2,20043,28,4,15,7,20051,28,2,,,,,,,,,,,,,,,
71,3,1,0,7,3,20049,28,4,20,2,20044,28,2,,,,,,,,,,,,,,,
71,4,1,0,10,4,20043,28,4,25,1,20045,28,2,,,,,,,,,,,,,,,
71,5,1,0,21,5,20049,28,3,30,3,20050,28,2,,,,,,,,,,,,,,,
71,6,1,0,23,7,20043,28,3,,,,,,,,,,,,,,,,,,,,
71,7,1,0,25,8,20049,28,3,,,,,,,,,,,,,,,,,,,,
71,8,1,0,9,1,20043,28,4,,,,,,,,,,,,,,,,,,,,
71,9,1,0,19,2,20049,28,3,,,,,,,,,,,,,,,,,,,,
71,10,1,0,11,3,20043,28,4,,,,,,,,,,,,,,,,,,,,
71,11,1,0,15,4,20043,28,3,,,,,,,,,,,,,,,,,,,,
71,12,1,0,13,5,20049,28,3,,,,,,,,,,,,,,,,,,,,
71,13,1,0,27,7,20049,28,3,,,,,,,,,,,,,,,,,,,,
71,14,1,0,17,8,20043,28,3,,,,,,,,,,,,,,,,,,,,
72,1,1,0,9,1,20049,28,3,16,7,20050,28,2,,,,,,,,,,,,,,,
72,2,1,0,3,2,20043,28,4,14,4,20051,28,2,,,,,,,,,,,,,,,
72,3,1,0,14,3,20049,28,3,18,6,20044,28,2,,,,,,,,,,,,,,,
72,4,1,0,10,4,20043,28,3,24,9,20045,28,2,,,,,,,,,,,,,,,
72,5,1,0,4,5,20049,28,4,10,10,20050,28,2,,,,,,,,,,,,,,,
72,6,1,0,15,6,20043,28,3,19,3,20051,28,2,,,,,,,,,,,,,,,
72,7,1,0,20,7,20049,28,3,20,4,20044,28,2,,,,,,,,,,,,,,,
72,8,1,0,22,8,20043,28,3,30,6,20045,28,2,,,,,,,,,,,,,,,
72,9,1,0,5,9,20049,28,3,35,7,20050,28,2,,,,,,,,,,,,,,,
72,10,1,0,16,10,20043,28,3,40,11,20050,28,2,,,,,,,,,,,,,,,
72,11,1,0,25,11,20043,28,3,,,,,,,,,,,,,,,,,,,,
72,12,1,0,21,12,20049,28,3,,,,,,,,,,,,,,,,,,,,
73,1,1,0,3,2,20049,28,3,20,1,20050,28,2,,,,,,,,,,,,,,,
73,2,1,0,5,11,20043,28,3,30,10,20051,28,2,,,,,,,,,,,,,,,
73,3,1,0,7,1,20049,28,3,35,3,20044,28,2,,,,,,,,,,,,,,,
73,4,1,0,4,10,20043,28,3,10,12,20045,28,2,,,,,,,,,,,,,,,
73,5,1,0,6,3,20049,28,3,12,11,20050,28,2,,,,,,,,,,,,,,,
73,6,1,0,8,10,20043,28,3,,,,,,,,,,,,,,,,,,,,
73,7,1,0,10,1,20049,28,3,,,,,,,,,,,,,,,,,,,,
73,8,1,0,22,12,20043,28,3,,,,,,,,,,,,,,,,,,,,
73,9,1,0,26,3,20049,28,3,,,,,,,,,,,,,,,,,,,,
73,10,1,0,16,12,20043,28,3,,,,,,,,,,,,,,,,,,,,
73,11,1,0,24,1,20049,28,3,,,,,,,,,,,,,,,,,,,,
73,12,1,0,12,12,20043,28,3,,,,,,,,,,,,,,,,,,,,
73,13,1,0,16,10,20043,28,3,,,,,,,,,,,,,,,,,,,,
73,14,1,0,20,3,20049,28,3,,,,,,,,,,,,,,,,,,,,
73,15,1,0,14,11,20049,28,3,,,,,,,,,,,,,,,,,,,,
73,16,1,0,18,2,20043,28,3,,,,,,,,,,,,,,,,,,,,
74,1,1,0,9,1,20049,28,2,16,7,20050,28,1,,,,,,,,,,,,,,,
74,2,1,0,3,2,20043,28,2,14,4,20051,28,1,,,,,,,,,,,,,,,
74,3,1,0,14,3,20049,28,2,18,6,20044,28,1,,,,,,,,,,,,,,,
74,4,1,0,10,4,20043,28,2,24,9,20045,28,1,,,,,,,,,,,,,,,
74,5,1,0,4,5,20049,28,2,10,10,20050,28,1,,,,,,,,,,,,,,,
74,6,1,0,15,6,20043,28,2,19,3,20051,28,1,,,,,,,,,,,,,,,
74,7,1,0,20,7,20049,28,2,20,4,20044,28,1,,,,,,,,,,,,,,,
74,8,1,0,22,8,20043,28,2,30,6,20045,28,1,,,,,,,,,,,,,,,
74,9,1,0,5,9,20049,28,2,35,7,20050,28,1,,,,,,,,,,,,,,,
74,10,1,0,16,10,20043,28,2,40,11,20051,28,1,,,,,,,,,,,,,,,
74,11,1,0,25,11,20049,28,2,,,,,,,,,,,,,,,,,,,,
74,12,1,0,21,12,20043,28,2,,,,,,,,,,,,,,,,,,,,
74,13,1,0,26,1,20049,28,2,,,,,,,,,,,,,,,,,,,,
74,14,1,0,17,2,20043,28,2,,,,,,,,,,,,,,,,,,,,
74,15,1,0,6,3,20049,28,2,,,,,,,,,,,,,,,,,,,,
74,16,1,0,11,4,20043,28,2,,,,,,,,,,,,,,,,,,,,
74,17,1,0,23,5,20049,28,2,,,,,,,,,,,,,,,,,,,,
74,18,1,0,18,6,20043,28,2,,,,,,,,,,,,,,,,,,,,
74,19,1,0,12,7,20049,28,2,,,,,,,,,,,,,,,,,,,,
74,20,1,0,7,8,20043,28,2,,,,,,,,,,,,,,,,,,,,
74,21,1,0,19,9,20043,28,2,,,,,,,,,,,,,,,,,,,,
74,22,1,0,24,10,20049,28,2,,,,,,,,,,,,,,,,,,,,
74,23,1,0,8,11,20049,28,2,,,,,,,,,,,,,,,,,,,,
74,24,1,0,13,12,20043,28,2,,,,,,,,,,,,,,,,,,,,
75,1,1,0,1,2,30003,29,1,,,,,,,,,,,,,,,,,,,,
76,1,1,0,3,1,20049,29,2,30,1,20050,29,2,,,,,,,,,,,,,,,
76,2,1,0,3,2,20055,29,2,30,2,20051,29,2,,,,,,,,,,,,,,,
76,3,1,0,3,3,20043,29,2,30,3,20044,29,2,,,,,,,,,,,,,,,
76,4,1,0,3,4,20049,29,2,30,4,20045,29,2,,,,,,,,,,,,,,,
76,5,1,0,3,5,20055,29,2,30,5,20005,29,1,,,,,,,,,,,,,,,
76,6,1,0,3,6,20043,29,2,30,6,20006,29,1,,,,,,,,,,,,,,,
76,7,1,0,3,7,20004,29,2,30,7,20034,29,1,,,,,,,,,,,,,,,
76,8,1,0,3,8,20033,29,2,30,8,20035,29,1,,,,,,,,,,,,,,,
76,9,1,0,3,9,20049,29,2,30,9,20050,29,1,,,,,,,,,,,,,,,
76,10,1,0,3,10,20055,29,2,30,10,20051,29,1,,,,,,,,,,,,,,,
76,11,1,0,3,11,20043,29,2,30,11,20044,29,1,,,,,,,,,,,,,,,
76,12,1,0,3,12,20049,29,2,30,12,20045,29,1,,,,,,,,,,,,,,,
76,13,1,0,9,1,20055,29,2,10,4,20005,29,1,,,,,,,,,,,,,,,
76,14,1,0,8,3,20043,29,2,15,6,20006,29,1,,,,,,,,,,,,,,,
76,15,1,0,7,4,20004,29,2,20,7,20034,29,1,,,,,,,,,,,,,,,
76,16,1,0,16,6,20033,29,2,25,9,20035,29,1,,,,,,,,,,,,,,,
76,17,1,0,12,7,20049,29,2,,,,,,,,,,,,,,,,,,,,
76,18,1,0,18,9,20055,29,2,,,,,,,,,,,,,,,,,,,,
76,19,1,0,14,10,20043,29,2,,,,,,,,,,,,,,,,,,,,
76,20,1,0,11,12,20049,29,2,,,,,,,,,,,,,,,,,,,,
77,1,3,0,1,1,20049,30,2,20,4,20050,30,2,,,,,,,,,,,,,,,
77,2,3,0,2,2,20055,30,2,30,6,20051,30,2,,,,,,,,,,,,,,,
77,3,3,0,3,3,20043,30,2,35,7,20044,30,2,,,,,,,,,,,,,,,
77,4,3,0,4,7,20049,30,2,40,9,20045,30,2,,,,,,,,,,,,,,,
77,5,3,0,5,8,20055,30,2,10,2,20005,30,2,,,,,,,,,,,,,,,
77,6,3,0,6,9,20043,30,2,15,11,20006,30,2,,,,,,,,,,,,,,,
77,7,3,0,7,12,20004,30,2,,,,,,,,,,,,,,,,,,,,
77,8,3,0,8,11,20033,30,2,,,,,,,,,,,,,,,,,,,,
77,9,3,0,9,10,20049,30,2,,,,,,,,,,,,,,,,,,,,
77,10,3,0,10,6,20055,30,2,,,,,,,,,,,,,,,,,,,,
77,11,3,0,11,5,20043,30,2,,,,,,,,,,,,,,,,,,,,
77,12,3,0,12,4,20049,30,2,,,,,,,,,,,,,,,,,,,,
77,13,25,0,1,1,20055,30,2,,,,,,,,,,,,,,,,,,,,
77,14,25,0,2,2,20043,30,2,,,,,,,,,,,,,,,,,,,,
77,15,25,0,3,3,20004,30,2,,,,,,,,,,,,,,,,,,,,
77,16,25,0,4,7,20033,30,2,,,,,,,,,,,,,,,,,,,,
77,17,25,0,5,8,20049,30,2,,,,,,,,,,,,,,,,,,,,
77,18,25,0,6,9,20055,30,2,,,,,,,,,,,,,,,,,,,,
77,19,25,0,7,12,20043,30,2,,,,,,,,,,,,,,,,,,,,
77,20,25,0,8,11,20049,30,2,,,,,,,,,,,,,,,,,,,,
77,21,25,0,9,10,20055,30,2,,,,,,,,,,,,,,,,,,,,
77,22,25,0,10,6,20043,30,2,,,,,,,,,,,,,,,,,,,,
77,23,25,0,11,5,20004,30,2,,,,,,,,,,,,,,,,,,,,
77,24,25,0,12,4,20033,30,2,,,,,,,,,,,,,,,,,,,,
78,1,1,0,3,5,20049,31,3,10,4,20050,31,2,,,,,,,,,,,,,,,
78,2,1,0,5,8,20055,31,3,15,6,20051,31,2,,,,,,,,,,,,,,,
78,3,1,0,7,4,20043,31,3,20,7,20044,31,2,,,,,,,,,,,,,,,
78,4,1,0,4,7,20049,31,3,25,5,20045,31,2,,,,,,,,,,,,,,,
78,5,1,0,6,6,20055,31,3,25,8,20005,31,2,,,,,,,,,,,,,,,
78,6,1,0,8,9,20043,31,3,17,4,20006,31,2,,,,,,,,,,,,,,,
78,7,1,0,10,4,20004,31,3,22,6,20034,31,2,,,,,,,,,,,,,,,
78,8,1,0,22,9,20033,31,2,28,7,20035,31,1,,,,,,,,,,,,,,,
78,9,1,0,26,7,20049,31,2,,,,,,,,,,,,,,,,,,,,
78,10,1,0,16,6,20055,31,3,,,,,,,,,,,,,,,,,,,,
78,11,1,0,24,4,20043,31,2,,,,,,,,,,,,,,,,,,,,
78,12,1,0,12,9,20049,31,3,,,,,,,,,,,,,,,,,,,,
78,13,1,0,16,6,20055,31,3,,,,,,,,,,,,,,,,,,,,
78,14,1,0,20,7,20043,31,3,,,,,,,,,,,,,,,,,,,,
78,15,1,0,14,8,20004,31,3,,,,,,,,,,,,,,,,,,,,
78,16,1,0,18,5,20033,31,3,,,,,,,,,,,,,,,,,,,,
79,1,1,0,18,1,20049,31,2,10,8,20050,31,1,,,,,,,,,,,,,,,
79,2,1,0,6,2,20055,31,2,12,2,20051,31,1,,,,,,,,,,,,,,,
79,3,1,0,28,3,20043,31,2,14,3,20044,31,1,,,,,,,,,,,,,,,
79,4,1,0,20,4,20049,31,2,16,7,20045,31,1,,,,,,,,,,,,,,,
79,5,1,0,8,5,20055,31,2,18,2,20005,31,1,,,,,,,,,,,,,,,
79,6,1,0,30,6,20043,31,2,20,3,20006,31,1,,,,,,,,,,,,,,,
79,7,1,0,40,7,20004,31,2,22,6,20034,31,1,,,,,,,,,,,,,,,
79,8,1,0,44,8,20033,31,1,24,1,20035,31,1,,,,,,,,,,,,,,,
79,9,1,0,10,9,20049,31,2,26,11,20050,31,1,,,,,,,,,,,,,,,
79,10,1,0,32,10,20055,31,2,28,9,20051,31,1,,,,,,,,,,,,,,,
79,11,1,0,50,11,20043,31,2,30,12,20044,31,1,,,,,,,,,,,,,,,
79,12,1,0,42,12,20049,31,2,32,4,20045,31,1,,,,,,,,,,,,,,,
79,13,1,0,52,1,20055,31,2,34,10,20005,31,1,,,,,,,,,,,,,,,
79,14,1,0,34,2,20043,31,2,36,5,20006,31,1,,,,,,,,,,,,,,,
79,15,1,0,12,3,20004,31,2,38,1,20034,31,1,,,,,,,,,,,,,,,
79,16,1,0,22,4,20033,31,2,,,,,,,,,,,,,,,,,,,,
79,17,1,0,46,5,20049,31,1,,,,,,,,,,,,,,,,,,,,
79,18,1,0,36,6,20055,31,2,,,,,,,,,,,,,,,,,,,,
79,19,1,0,24,7,20043,31,2,,,,,,,,,,,,,,,,,,,,
79,20,1,0,14,8,20049,31,2,,,,,,,,,,,,,,,,,,,,
79,21,1,0,38,9,20055,31,2,,,,,,,,,,,,,,,,,,,,
79,22,1,0,48,10,20043,31,1,,,,,,,,,,,,,,,,,,,,
79,23,1,0,16,11,20004,31,2,,,,,,,,,,,,,,,,,,,,
79,24,1,0,26,12,20033,31,2,,,,,,,,,,,,,,,,,,,,
80,1,1,0,3,1,20007,32,2,30,1,20007,32,2,,,,,,,,,,,,,,,
80,2,1,0,3,2,20007,32,2,30,2,20007,32,2,,,,,,,,,,,,,,,
80,3,1,0,3,3,20007,32,2,30,3,20007,32,2,,,,,,,,,,,,,,,
80,4,1,0,3,4,20007,32,2,30,4,20007,32,2,,,,,,,,,,,,,,,
80,5,1,0,3,5,20007,32,2,30,5,20007,32,2,,,,,,,,,,,,,,,
80,6,1,0,3,6,20007,32,2,30,6,20007,32,1,,,,,,,,,,,,,,,
80,7,1,0,3,7,20007,32,2,30,7,20007,32,1,,,,,,,,,,,,,,,
80,8,1,0,3,8,20007,32,2,30,8,20007,32,1,,,,,,,,,,,,,,,
80,9,1,0,3,9,20007,32,2,30,9,20007,32,1,,,,,,,,,,,,,,,
80,10,1,0,3,10,20007,32,2,30,10,20007,32,1,,,,,,,,,,,,,,,
80,11,1,0,3,11,20007,32,2,30,11,20007,32,1,,,,,,,,,,,,,,,
80,12,1,0,3,12,20007,32,2,30,12,20007,32,1,,,,,,,,,,,,,,,
80,13,1,0,9,1,20047,32,2,10,4,20008,32,1,,,,,,,,,,,,,,,
80,14,1,0,8,3,20047,32,2,15,6,20048,32,1,,,,,,,,,,,,,,,
80,15,1,0,7,4,20046,32,2,20,7,20010,32,1,,,,,,,,,,,,,,,
80,16,1,0,16,6,20046,32,2,25,9,20009,32,1,,,,,,,,,,,,,,,
80,17,1,0,12,7,20047,32,2,,,,,,,,,,,,,,,,,,,,
80,18,1,0,18,9,20046,32,2,,,,,,,,,,,,,,,,,,,,
80,19,1,0,14,10,20047,32,2,,,,,,,,,,,,,,,,,,,,
80,20,1,0,11,12,20046,32,2,,,,,,,,,,,,,,,,,,,,
80,21,90,0,1,2,30003,32,1,,,,,,,,,,,,,,,,,,,,
81,1,1,0,3,2,20053,32,4,20,1,20052,32,2,,,,,,,,,,,,,,,
81,2,1,0,5,11,20054,32,4,30,10,20005,32,2,,,,,,,,,,,,,,,
81,3,1,0,7,1,20055,32,3,35,3,20052,32,2,,,,,,,,,,,,,,,
81,4,1,0,4,10,20053,32,4,10,12,20005,32,3,,,,,,,,,,,,,,,
81,5,1,0,6,3,20054,32,3,12,11,20006,32,3,,,,,,,,,,,,,,,
81,6,1,0,8,10,20053,32,3,,,,,,,,,,,,,,,,,,,,
81,7,1,0,10,1,20054,32,3,,,,,,,,,,,,,,,,,,,,
81,8,1,0,22,12,20055,32,3,,,,,,,,,,,,,,,,,,,,
81,9,1,0,26,3,20053,32,3,,,,,,,,,,,,,,,,,,,,
81,10,1,0,16,12,20054,32,3,,,,,,,,,,,,,,,,,,,,
81,11,1,0,24,1,20055,32,3,,,,,,,,,,,,,,,,,,,,
81,12,1,0,12,12,20004,32,3,,,,,,,,,,,,,,,,,,,,
81,13,1,0,16,10,20053,32,3,,,,,,,,,,,,,,,,,,,,
81,14,1,0,20,3,20054,32,3,,,,,,,,,,,,,,,,,,,,
81,15,1,0,14,11,20055,32,3,,,,,,,,,,,,,,,,,,,,
81,16,1,0,18,2,20004,32,3,,,,,,,,,,,,,,,,,,,,
82,1,1,0,3,1,20053,32,3,30,1,20052,32,1,,,,,,,,,,,,,,,
82,2,1,0,3,2,20054,32,3,30,2,20005,32,1,,,,,,,,,,,,,,,
82,3,1,0,3,3,20055,32,3,30,3,20052,32,1,,,,,,,,,,,,,,,
82,4,1,0,3,4,20053,32,3,30,4,20005,32,1,,,,,,,,,,,,,,,
